"player_id","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","total_points","in_dreamteam","gameweek"
"630","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"631","26","0","1","0","3","0","0","0","0","0","0","0","10","5.2","0.3","23.0","2.9","0","0.12","0.00","0.12","2.55","4","FALSE",1
"632","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"633","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"634","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"635","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"636","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"637","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"638","10","0","0","0","0","0","0","0","0","0","0","0","2","4.6","0.3","0.0","0.5","0","0.00","0.00","0.00","0.21","1","FALSE",1
"639","90","0","0","0","2","0","0","0","0","0","0","0","20","13.2","4.2","8.0","2.5","1","0.04","0.03","0.07","2.02","1","FALSE",1
"640","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"641","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"642","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"643","74","0","0","0","1","0","0","0","0","0","0","0","17","9.0","14.8","0.0","2.4","1","0.00","0.07","0.07","0.88","2","FALSE",1
"644","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"645","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"646","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"647","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"648","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"649","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"650","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"651","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"652","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"653","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"654","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"655","3","0","0","0","0","0","0","0","0","0","0","0","3","0.6","0.7","2.0","0.3","0","0.00","0.01","0.01","0.00","1","FALSE",1
"656","3","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","1","FALSE",1
"657","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"658","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"659","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",1
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"5","20","0","0","0","0","0","0","0","0","0","0","0","5","13.0","0.0","0.0","1.3","0","0.00","0.00","0.00","0.73","1","FALSE",2
"6","90","0","0","1","0","0","0","0","1","0","0","0","-1","0.0","13.8","6.0","1.9","1","0.02","0.05","0.07","1.06","2","FALSE",2
"7","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"8","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"9","11","0","0","0","0","0","0","0","0","0","0","0","5","3.6","0.6","0.0","0.4","0","0.00","0.01","0.01","0.59","1","FALSE",2
"10","1","0","0","0","0","0","0","0","0","0","0","0","3","0.4","0.2","0.0","0.1","0","0.00","0.00","0.00","0.26","1","FALSE",2
"11","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"12","69","0","0","1","0","0","0","0","0","0","0","0","4","0.0","7.3","17.0","2.4","1","0.11","0.04","0.15","0.34","3","FALSE",2
"13","78","0","1","1","0","0","0","0","0","0","0","0","6","0.0","21.8","28.0","4.9","1","0.81","0.02","0.83","0.47","5","FALSE",2
"14","89","1","0","1","0","0","0","0","0","0","0","3","32","44.6","19.8","27.0","9.1","1","0.83","0.09","0.92","0.80","11","FALSE",2
"15","90","0","0","1","0","0","0","0","0","0","0","0","21","18.6","24.1","13.0","5.6","1","0.07","0.05","0.12","1.06","3","FALSE",2
"16","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"17","90","0","0","1","0","0","0","0","0","0","2","0","25","15.4","0.0","0.0","1.5","1","0.00","0.01","0.01","1.06","6","FALSE",2
"18","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"19","88","0","0","1","0","0","0","0","0","0","0","0","15","10.6","30.3","30.0","7.1","1","0.16","0.11","0.27","0.80","3","FALSE",2
"20","90","0","0","1","0","0","0","0","0","0","0","2","29","27.6","1.2","0.0","2.9","1","0.00","0.01","0.01","1.06","8","FALSE",2
"21","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"25","66","0","0","1","0","0","0","0","0","1","0","0","13","0.0","3.8","0.0","0.2","1","0.00","0.03","0.03","1.79","3","FALSE",2
"26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"28","90","0","0","0","1","0","0","0","0","0","2","0","13","16.4","0.0","0.0","1.6","1","0.00","0.00","0.00","0.51","2","FALSE",2
"29","90","0","0","1","0","0","0","0","0","0","0","1","26","21.6","4.2","0.0","2.6","1","0.00","0.02","0.02","1.06","7","FALSE",2
"30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"31","1","0","0","0","0","0","0","0","0","0","0","0","2","0.2","1.3","0.0","0.2","0","0.00","0.00","0.00","0.26","1","FALSE",2
"32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"33","5","0","0","0","0","0","0","0","1","0","0","0","-1","0.0","4.3","0.0","0.3","0","0.00","0.00","0.00","0.00","0","FALSE",2
"34","62","1","1","1","0","0","0","0","0","0","0","3","41","50.0","13.2","31.0","9.4","1","0.32","0.68","1.00","0.64","14","TRUE",2
"35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"36","90","0","0","1","0","0","0","0","0","0","0","0","27","24.4","16.3","0.0","4.1","1","0.00","0.27","0.27","0.68","6","FALSE",2
"37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"38","21","0","0","0","0","0","0","0","0","0","0","0","4","4.0","1.0","8.0","1.3","0","0.07","0.01","0.08","0.03","1","FALSE",2
"39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"41","26","0","0","0","0","0","0","0","0","0","0","0","8","15.2","0.2","0.0","1.5","0","0.00","0.00","0.00","0.03","1","FALSE",2
"42","90","0","1","1","0","0","0","0","1","0","0","2","31","14.8","17.7","5.0","3.8","1","0.02","0.05","0.07","0.68","10","TRUE",2
"43","63","1","0","1","0","0","0","0","1","0","0","0","30","44.0","14.4","19.0","7.7","1","0.79","0.10","0.89","0.64","7","FALSE",2
"44","16","1","0","0","0","0","0","0","0","0","0","2","31","38.2","11.7","19.0","6.9","0","0.55","0.00","0.55","0.03","7","FALSE",2
"45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"47","90","0","0","1","0","0","0","0","0","0","0","0","12","4.2","2.6","2.0","0.9","1","0.02","0.03","0.05","0.68","3","FALSE",2
"48","90","0","0","1","0","0","0","0","0","0","0","0","29","14.0","0.4","2.0","1.6","1","0.00","0.00","0.00","0.68","6","FALSE",2
"49","90","0","0","1","0","0","0","0","0","0","2","2","31","22.4","0.0","0.0","2.2","1","0.00","0.00","0.00","0.68","8","FALSE",2
"50","90","1","0","1","0","0","0","0","0","0","0","2","31","43.8","4.3","33.0","8.1","1","0.86","0.09","0.95","0.68","10","FALSE",2
"51","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"52","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"53","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"54","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"55","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"56","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"57","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"58","27","0","0","0","0","0","0","0","0","0","0","0","9","2.6","1.4","0.0","0.4","0","0.00","0.01","0.01","0.03","1","FALSE",2
"59","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"60","73","0","1","1","0","0","0","0","0","0","0","0","11","7.2","32.4","12.0","5.2","1","0.15","0.05","0.20","0.64","5","FALSE",2
"61","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"62","62","0","0","0","3","0","0","0","1","0","0","0","1","0.6","1.8","2.0","0.4","1","0.00","0.00","0.00","2.88","1","FALSE",2
"63","90","0","0","0","3","0","0","0","0","0","0","0","5","15.8","3.8","7.0","2.7","1","0.41","0.07","0.48","3.08","2","FALSE",2
"64","14","0","0","0","0","0","0","0","0","0","0","0","7","3.4","27.8","2.0","3.3","0","0.00","0.19","0.19","0.08","1","FALSE",2
"65","62","0","0","0","3","0","0","0","0","0","0","0","8","9.6","1.5","0.0","1.1","1","0.00","0.00","0.00","2.88","2","FALSE",2
"66","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"67","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"68","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"69","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"70","14","0","0","0","0","0","0","0","0","0","0","0","3","1.4","0.3","0.0","0.2","0","0.00","0.00","0.00","0.08","1","FALSE",2
"71","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"72","27","0","0","0","0","0","0","0","0","0","0","0","2","9.0","11.5","19.0","4.0","0","0.22","0.01","0.23","0.20","1","FALSE",2
"73","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"74","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"75","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"76","27","0","0","0","0","0","0","0","0","0","0","0","-1","0.0","1.3","8.0","0.8","0","0.23","0.00","0.23","0.20","1","FALSE",2
"77","90","0","0","0","3","0","1","0","1","0","8","3","37","70.4","0.0","0.0","7.0","1","0.00","0.00","0.00","3.08","10","FALSE",2
"78","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"79","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"80","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"81","75","0","0","0","3","0","0","0","0","0","0","0","8","1.8","11.2","0.0","1.3","1","0.00","0.01","0.01","3.00","2","FALSE",2
"82","75","1","0","0","3","0","0","0","1","0","0","1","32","38.4","14.8","31.0","8.4","1","0.18","0.10","0.28","3.00","6","FALSE",2
"83","83","0","0","0","3","0","0","0","0","0","0","0","18","25.2","10.6","0.0","3.6","1","0.00","0.06","0.06","3.08","1","FALSE",2
"84","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"85","90","0","1","0","3","0","0","0","0","0","0","0","11","16.2","21.6","18.0","5.6","1","0.15","0.01","0.16","3.08","5","FALSE",2
"86","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"87","6","0","0","0","0","0","0","0","0","0","0","0","7","9.8","0.6","26.0","3.6","0","0.15","0.00","0.15","0.00","1","FALSE",2
"88","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"89","90","0","0","0","3","0","0","0","0","0","0","0","17","33.4","0.2","0.0","3.4","1","0.00","0.00","0.00","3.08","1","FALSE",2
"90","1","0","1","0","0","0","0","0","0","0","0","0","15","17.4","10.4","7.0","3.5","0","0.15","0.55","0.70","0.02","4","FALSE",2
"91","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"92","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"93","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"94","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"95","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"96","90","0","0","1","0","0","0","0","0","0","0","0","29","14.4","1.0","13.0","2.8","1","0.08","0.20","0.28","0.46","6","FALSE",2
"97","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"98","11","0","0","0","0","0","0","0","0","0","0","0","0","0.0","3.0","0.0","0.3","0","0.00","0.00","0.00","0.09","1","FALSE",2
"99","9","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","2.0","0.1","0","0.00","0.00","0.00","0.07","1","FALSE",2
"100","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"101","90","0","0","1","0","0","0","0","0","0","2","0","28","19.2","0.0","0.0","1.9","1","0.00","0.00","0.00","0.46","6","FALSE",2
"102","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"103","90","0","0","1","0","0","0","0","1","0","0","0","18","7.0","1.9","2.0","1.1","1","0.00","0.09","0.09","0.46","5","FALSE",2
"104","77","0","0","1","0","0","0","0","1","0","0","0","15","0.0","1.5","0.0","0.2","1","0.00","0.01","0.01","0.36","5","FALSE",2
"105","90","0","0","1","0","0","0","0","0","0","0","0","11","7.8","14.4","4.0","2.6","1","0.00","0.15","0.15","0.46","3","FALSE",2
"106","90","0","0","1","0","0","0","0","0","0","0","0","25","26.6","65.8","19.0","11.1","1","0.07","0.68","0.75","0.46","3","FALSE",2
"107","19","0","0","0","0","0","0","0","0","0","0","0","0","3.0","0.3","17.0","2.0","0","0.22","0.01","0.23","0.09","1","FALSE",2
"108","90","2","0","1","0","0","0","0","0","0","0","3","43","75.8","16.1","71.0","16.3","1","1.79","0.24","2.03","0.46","16","TRUE",2
"109","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"110","78","0","0","1","0","0","0","0","0","0","0","0","11","12.8","1.3","10.0","2.4","1","0.02","0.02","0.04","0.36","3","FALSE",2
"111","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"112","90","0","0","1","0","0","0","0","0","0","0","1","32","26.8","20.7","10.0","5.8","1","0.04","0.22","0.26","0.46","7","FALSE",2
"113","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"114","12","0","0","0","0","0","0","0","0","0","0","0","3","4.2","0.0","0.0","0.4","0","0.00","0.00","0.00","0.09","1","FALSE",2
"115","70","0","0","1","0","0","0","0","0","0","0","0","2","1.4","1.3","4.0","0.7","1","0.00","0.05","0.05","0.36","3","FALSE",2
"116","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"117","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"118","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"119","78","1","1","1","0","0","0","0","0","0","0","2","36","34.4","2.5","68.0","10.5","1","1.43","0.02","1.45","0.36","11","TRUE",2
"120","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"121","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"122","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"123","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"124","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"125","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"126","29","0","0","0","1","0","0","0","0","0","0","0","1","0.0","3.5","1.0","0.1","0","0.03","0.03","0.06","0.95","1","FALSE",2
"127","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"128","9","0","0","0","0","0","0","0","0","0","0","0","4","5.8","12.8","0.0","1.9","0","0.00","0.02","0.02","0.18","1","FALSE",2
"129","90","0","0","0","1","0","0","0","0","0","0","0","16","16.8","0.8","0.0","1.8","1","0.00","0.00","0.00","2.06","2","FALSE",2
"130","66","0","2","0","1","0","0","0","1","0","0","0","28","39.0","25.0","30.0","9.4","1","0.20","0.58","0.78","1.77","7","FALSE",2
"131","90","1","1","0","1","0","0","0","1","0","0","1","33","57.0","22.4","29.0","10.8","1","0.25","0.05","0.30","2.06","11","TRUE",2
"132","23","0","0","0","0","0","0","0","0","0","0","0","-1","2.0","1.5","4.0","0.8","0","0.09","0.01","0.10","0.29","1","FALSE",2
"133","90","0","0","0","1","0","0","0","0","0","0","0","15","12.6","6.3","0.0","1.9","1","0.00","0.03","0.03","2.06","2","FALSE",2
"134","80","0","0","0","1","0","0","0","1","0","0","0","12","9.2","22.7","0.0","3.2","1","0.00","0.17","0.17","1.88","1","FALSE",2
"135","33","0","0","0","1","0","0","0","1","0","0","0","-1","8.2","1.1","15.0","2.4","0","0.16","0.01","0.17","1.15","0","FALSE",2
"136","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"137","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"138","9","0","0","0","0","0","0","0","0","0","0","0","4","3.2","11.7","2.0","1.7","0","0.00","0.01","0.01","0.18","1","FALSE",2
"139","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"140","90","2","0","0","1","0","0","0","0","0","0","3","47","90.8","16.9","66.0","17.4","1","0.87","0.14","1.01","2.06","15","TRUE",2
"141","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"142","56","0","0","0","0","0","0","0","1","0","0","0","8","7.0","17.3","0.0","2.4","1","0.00","0.13","0.13","0.91","0","FALSE",2
"143","80","1","1","0","1","0","0","0","0","0","0","2","40","64.6","49.1","35.0","14.9","1","0.53","0.67","1.20","1.88","12","TRUE",2
"144","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"145","90","0","0","0","3","0","0","0","0","0","3","0","14","23.4","0.0","0.0","2.3","1","0.00","0.00","0.00","1.80","2","FALSE",2
"146","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"147","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"148","90","0","0","0","1","0","0","0","0","0","4","0","21","38.4","0.0","0.0","3.8","1","0.00","0.00","0.00","2.06","3","FALSE",2
"149","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"150","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"151","33","0","0","0","1","0","0","0","0","0","0","0","8","15.2","0.7","0.0","1.6","0","0.00","0.00","0.00","1.15","1","FALSE",2
"152","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"153","90","0","0","0","1","0","0","0","1","0","0","0","20","24.0","0.5","0.0","2.5","1","0.00","0.01","0.01","2.06","1","FALSE",2
"154","56","0","0","0","0","0","0","0","0","0","0","0","-3","3.0","15.1","19.0","3.7","1","0.17","0.04","0.21","0.91","1","FALSE",2
"155","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"156","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"157","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"158","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"159","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"160","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"161","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"162","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
