"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out"
1,2,16,0,TRUE,"2023-08-12T12:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,0,59090,0,0
1,12,8,0,FALSE,"2023-08-21T19:00:00Z",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-4744,63768,4959,9703
1,21,10,0,TRUE,"2023-08-26T14:00:00Z",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-7682,58109,2507,10189
1,31,14,0,TRUE,"2023-09-03T15:30:00Z",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-9696,49814,2558,12254
1,43,9,0,FALSE,"2023-09-17T15:30:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-12786,37048,0,12786
1,51,18,0,TRUE,"2023-09-24T13:00:00Z",2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-4527,32878,0,4527
1,62,3,0,FALSE,"2023-09-30T14:00:00Z",0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-3132,29679,0,3132
1,71,13,0,TRUE,"2023-10-08T15:30:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-2349,27390,0,2349
1,84,7,0,FALSE,"2023-10-21T16:30:00Z",2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-1453,26039,0,1453
1,91,17,0,TRUE,"2023-10-28T14:00:00Z",5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-1085,24948,0,1085
1,107,15,0,FALSE,"2023-11-04T17:30:00Z",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-809,24152,0,809
1,111,6,0,TRUE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-729,23422,0,729
1,121,4,0,FALSE,"2023-11-25T17:30:00Z",0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-652,22774,0,652
1,131,20,0,TRUE,"2023-12-02T15:00:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-405,22399,0,405
1,146,12,0,FALSE,"2023-12-05T20:15:00Z",3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-293,22114,0,293
1,151,2,0,FALSE,"2023-12-09T17:30:00Z",1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-260,21858,0,260
1,161,5,0,TRUE,"2023-12-17T14:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-382,21444,0,382
1,174,11,0,FALSE,"2023-12-23T17:30:00Z",1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-268,21188,0,268
1,181,19,0,TRUE,"2023-12-28T20:15:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-241,20974,0,241
1,193,10,0,FALSE,"2023-12-31T14:00:00Z",2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-293,20672,0,293
2,2,16,0,TRUE,"2023-08-12T12:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,0,29866,0,0
2,12,8,0,FALSE,"2023-08-21T19:00:00Z",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-2650,34540,1902,4552
2,21,10,0,TRUE,"2023-08-26T14:00:00Z",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-2284,34131,1538,3822
2,31,14,0,TRUE,"2023-09-03T15:30:00Z",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-2092,33330,930,3022
2,43,9,0,FALSE,"2023-09-17T15:30:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,505,35814,3109,2604
2,51,18,0,TRUE,"2023-09-24T13:00:00Z",2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,560,37398,2493,1933
2,62,3,0,FALSE,"2023-09-30T14:00:00Z",0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,840,39333,3081,2241
2,71,13,0,TRUE,"2023-10-08T15:30:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,633,40781,3036,2403
2,84,7,0,FALSE,"2023-10-21T16:30:00Z",2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,1172,42211,2986,1814
2,91,17,0,TRUE,"2023-10-28T14:00:00Z",5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,1691,44333,3684,1993
2,107,15,0,FALSE,"2023-11-04T17:30:00Z",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,170,44923,2061,1891
2,111,6,0,TRUE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-390,44587,1464,1854
2,121,4,0,FALSE,"2023-11-25T17:30:00Z",0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-266,44795,1578,1844
2,131,20,0,TRUE,"2023-12-02T15:00:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-406,44385,1138,1544
2,146,12,0,FALSE,"2023-12-05T20:15:00Z",3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-266,44283,1098,1364
2,151,2,0,FALSE,"2023-12-09T17:30:00Z",1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,32,44812,1099,1067
2,161,5,0,TRUE,"2023-12-17T14:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-579,44654,1150,1729
2,174,11,0,FALSE,"2023-12-23T17:30:00Z",1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-631,44095,632,1263
2,181,19,0,TRUE,"2023-12-28T20:15:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-243,43810,660,903
2,193,10,0,FALSE,"2023-12-31T14:00:00Z",2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",39,-374,43546,814,1188
3,2,16,0,TRUE,"2023-08-12T12:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,0,10880,0,0
3,12,8,0,FALSE,"2023-08-21T19:00:00Z",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",45,-3499,7526,123,3622
3,21,10,0,TRUE,"2023-08-26T14:00:00Z",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,320,8822,2812,2492
3,31,14,0,TRUE,"2023-09-03T15:30:00Z",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-1304,7446,133,1437
3,43,9,0,FALSE,"2023-09-17T15:30:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-810,6783,177,987
3,51,18,0,TRUE,"2023-09-24T13:00:00Z",2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-69,6914,449,518
3,62,3,0,FALSE,"2023-09-30T14:00:00Z",0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,617,7959,1243,626
3,71,13,0,TRUE,"2023-10-08T15:30:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,195,8370,1130,935
3,84,7,0,FALSE,"2023-10-21T16:30:00Z",2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,324,8786,1006,682
3,91,17,4,TRUE,"2023-10-28T14:00:00Z",5,0,10,1,0,1,0,0,0,0,0,0,0,0,0,12,"1.8","0.5","2.0","0.4",0,"0.00","0.00","0.00","0.00",44,90,8952,805,715
3,107,15,0,FALSE,"2023-11-04T17:30:00Z",1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,1893,11192,2597,704
3,111,6,0,TRUE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-456,10665,579,1035
3,121,4,0,FALSE,"2023-11-25T17:30:00Z",0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-194,10613,699,893
3,131,20,0,TRUE,"2023-12-02T15:00:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-333,10314,333,666
3,146,12,0,FALSE,"2023-12-05T20:15:00Z",3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-294,10064,203,497
3,151,2,0,FALSE,"2023-12-09T17:30:00Z",1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-377,9734,148,525
3,161,5,0,TRUE,"2023-12-17T14:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-569,9176,124,693
3,174,11,0,FALSE,"2023-12-23T17:30:00Z",1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-534,8641,21,555
3,181,19,0,TRUE,"2023-12-28T20:15:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-171,8562,95,266
3,193,10,0,FALSE,"2023-12-31T14:00:00Z",2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-183,8408,85,268
4,2,16,0,TRUE,"2023-08-12T12:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",55,0,9548,0,0
4,12,8,0,FALSE,"2023-08-21T19:00:00Z",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",55,-1917,10260,468,2385
4,21,10,7,TRUE,"2023-08-26T14:00:00Z",2,2,3,34,0,2,0,1,0,0,0,0,0,0,0,22,"23.0","15.3","25.0","6.3",0,"0.04","0.22","0.26","0.25",54,-1390,9325,183,1573
4,31,14,4,TRUE,"2023-09-03T15:30:00Z",3,1,4,13,0,1,0,0,0,0,0,0,0,0,0,15,"18.0","12.2","4.0","3.4",0,"0.00","0.01","0.01","0.06",54,1049,11354,1919,870
4,43,9,3,FALSE,"2023-09-17T15:30:00Z",0,1,5,79,0,0,1,0,0,0,0,0,0,0,0,6,"0.2","11.7","25.0","3.7",1,"0.37","0.06","0.43","0.20",54,683,12876,1862,1179
4,51,18,1,TRUE,"2023-09-24T13:00:00Z",2,2,6,45,0,0,0,1,0,0,0,0,0,0,0,0,"0.0","1.3","4.0","0.5",1,"0.00","0.00","0.00","0.90",54,818,14006,1881,1063
4,62,3,1,FALSE,"2023-09-30T14:00:00Z",0,4,7,14,0,0,0,0,0,0,0,0,0,0,0,2,"4.4","16.0","0.0","2.0",0,"0.00","0.03","0.03","0.00",54,130,14358,2573,2443
4,71,13,0,TRUE,"2023-10-08T15:30:00Z",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-1041,13426,675,1716
4,84,7,0,FALSE,"2023-10-21T16:30:00Z",2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-862,12793,313,1175
4,91,17,6,TRUE,"2023-10-28T14:00:00Z",5,0,10,17,1,0,0,0,0,0,0,0,0,0,0,22,"33.4","5.6","19.0","5.8",0,"0.79","0.02","0.81","0.00",54,-882,12005,209,1091
4,107,15,1,FALSE,"2023-11-04T17:30:00Z",1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,2,"0.4","1.2","0.0","0.2",0,"0.00","0.01","0.01","0.00",54,76,12276,604,528
4,111,6,-2,TRUE,"2023-11-11T15:00:00Z",3,1,12,23,0,0,0,0,0,0,0,0,1,0,0,-7,"0.0","0.3","0.0","0.0",0,"0.00","0.00","0.00","0.07",54,16,12399,621,605
4,121,4,0,FALSE,"2023-11-25T17:30:00Z",0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-1817,10519,52,1869
4,131,20,0,TRUE,"2023-12-02T15:00:00Z",2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-597,9996,19,616
4,146,12,0,FALSE,"2023-12-05T20:15:00Z",3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-268,9739,18,286
4,151,2,0,FALSE,"2023-12-09T17:30:00Z",1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-211,9540,23,234
4,161,5,0,TRUE,"2023-12-17T14:00:00Z",2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-274,9259,16,290
4,174,11,0,FALSE,"2023-12-23T17:30:00Z",1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-176,9093,4,180
4,181,19,0,TRUE,"2023-12-28T20:15:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-107,8996,6,113
4,193,10,0,FALSE,"2023-12-31T14:00:00Z",2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-116,8876,9,125
5,2,16,1,TRUE,"2023-08-12T12:00:00Z",2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,"0.2","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.02",50,0,2743150,0,0
5,12,8,1,FALSE,"2023-08-21T19:00:00Z",0,1,2,20,0,0,0,0,0,0,0,0,0,0,0,5,"13.0","0.0","0.0","1.3",0,"0.00","0.00","0.00","0.73",50,-223848,2639445,61796,285644
5,21,10,0,TRUE,"2023-08-26T14:00:00Z",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-621417,2040170,36142,657559
5,31,14,2,TRUE,"2023-09-03T15:30:00Z",3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,16,"21.2","2.2","0.0","2.3",1,"0.00","0.01","0.01","0.96",48,-595383,1453168,13908,609291
5,43,9,5,FALSE,"2023-09-17T15:30:00Z",0,1,5,90,0,0,1,0,0,0,0,1,0,0,0,23,"19.6","4.2","0.0","2.4",1,"0.00","0.02","0.02","0.30",48,-128729,1350616,32915,161644
5,51,18,1,TRUE,"2023-09-24T13:00:00Z",2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,11,"7.8","1.7","8.0","1.8",1,"0.07","0.01","0.08","1.50",48,-62499,1293725,21035,83534
5,62,3,6,FALSE,"2023-09-30T14:00:00Z",0,4,7,90,0,0,1,0,0,0,0,0,0,0,0,25,"24.8","0.3","0.0","2.5",1,"0.00","0.00","0.00","0.69",47,-21721,1281517,54236,75957
5,71,13,8,TRUE,"2023-10-08T15:30:00Z",1,0,8,90,0,0,1,0,0,0,0,0,0,0,2,27,"11.2","1.3","0.0","1.3",1,"0.00","0.00","0.00","0.55",47,-49011,1226108,80932,129943
5,84,7,1,FALSE,"2023-10-21T16:30:00Z",2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,11,"10.4","2.1","17.0","3.0",1,"0.13","0.01","0.14","1.36",47,61588,1303504,106197,44609
5,91,17,0,TRUE,"2023-10-28T14:00:00Z",5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",47,228872,1541268,270867,41995
5,107,15,2,FALSE,"2023-11-04T17:30:00Z",1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,12,"19.0","2.0","2.0","2.3",1,"0.00","0.03","0.03","1.09",48,-102642,1431782,26641,129283
5,111,6,2,TRUE,"2023-11-11T15:00:00Z",3,1,12,90,0,0,0,1,0,0,0,0,0,0,0,10,"10.6","12.8","19.0","4.2",1,"0.14","0.03","0.17","0.30",48,94101,1534828,130796,36695
5,121,4,6,FALSE,"2023-11-25T17:30:00Z",0,1,13,90,0,0,1,0,0,0,0,0,0,0,0,23,"13.2","2.8","7.0","2.3",1,"0.06","0.02","0.08","1.11",48,41771,1579515,85361,43590
5,131,20,2,TRUE,"2023-12-02T15:00:00Z",2,1,14,90,0,0,0,1,0,0,0,0,0,0,0,15,"8.6","11.8","14.0","3.4",1,"0.35","0.01","0.36","0.71",49,53508,1636459,76716,23208
5,146,12,1,FALSE,"2023-12-05T20:15:00Z",3,4,15,90,0,0,0,3,0,0,0,0,0,0,0,12,"15.0","1.5","2.0","1.9",1,"0.00","0.02","0.02","0.50",49,16951,1654121,44067,27116
5,151,2,2,FALSE,"2023-12-09T17:30:00Z",1,0,16,90,0,0,0,1,0,0,0,0,0,0,0,18,"28.2","14.0","0.0","4.2",1,"0.00","0.01","0.01","0.51",49,-43088,1609736,13305,56393
5,161,5,6,TRUE,"2023-12-17T14:00:00Z",2,0,17,90,0,0,1,0,0,0,0,0,0,0,0,24,"10.0","2.1","19.0","3.1",1,"0.06","0.05","0.11","0.69",49,-21353,1588625,19918,41271
5,174,11,10,FALSE,"2023-12-23T17:30:00Z",1,1,18,90,1,0,0,1,0,0,0,0,0,0,2,25,"56.0","0.2","17.0","7.3",1,"0.12","0.00","0.12","0.95",49,-16778,1567349,14519,31297
5,181,19,1,TRUE,"2023-12-28T20:15:00Z",0,2,19,90,0,0,0,2,0,0,0,0,0,0,0,18,"20.4","12.2","7.0","4.0",1,"0.19","0.10","0.29","1.48",49,168680,1755052,178016,9336
5,193,10,1,FALSE,"2023-12-31T14:00:00Z",2,1,20,90,0,0,0,2,0,0,0,0,0,0,0,19,"33.0","3.7","0.0","3.7",1,"0.00","0.02","0.02","1.34",50,68248,1825195,97474,29226
6,2,16,2,TRUE,"2023-08-12T12:00:00Z",2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,"9.4","30.3","15.0","5.5",1,"0.05","0.24","0.29","1.18",75,0,407159,0,0
6,12,8,2,FALSE,"2023-08-21T19:00:00Z",0,1,2,90,0,0,1,0,0,0,0,1,0,0,0,-1,"0.0","13.8","6.0","1.9",1,"0.02","0.05","0.07","1.06",75,-63530,377081,8492,72022
6,21,10,1,TRUE,"2023-08-26T14:00:00Z",2,2,3,55,0,0,0,1,0,0,0,0,0,0,0,2,"5.4","23.6","13.0","4.2",1,"0.27","0.14","0.41","0.29",74,-76821,308042,5577,82398
6,31,14,2,TRUE,"2023-09-03T15:30:00Z",3,1,4,76,0,0,0,1,0,0,0,0,0,0,0,5,"7.8","12.3","21.0","4.1",1,"0.36","0.04","0.40","0.90",73,-84114,228041,1637,85751
6,43,9,1,FALSE,"2023-09-17T15:30:00Z",0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,4,"2.4","0.3","2.0","0.5",0,"0.00","0.00","0.00","0.10",72,-36089,197269,2545,38634
6,51,18,0,TRUE,"2023-09-24T13:00:00Z",2,2,6,45,0,0,0,1,0,0,0,1,0,0,0,-1,"5.2","1.7","3.0","1.0",0,"0.06","0.01","0.07","0.60",72,-18641,180502,1928,20569
6,62,3,7,FALSE,"2023-09-30T14:00:00Z",0,4,7,80,1,0,1,0,0,0,0,1,0,0,0,18,"39.6","3.5","26.0","6.9",1,"0.82","0.02","0.84","0.69",71,-11888,170271,4545,16433
6,71,13,4,TRUE,"2023-10-08T15:30:00Z",1,0,8,15,0,1,0,0,0,0,0,0,0,0,0,12,"17.2","11.4","6.0","3.5",0,"0.00","0.03","0.03","0.00",71,-4475,167477,3258,7733
6,84,7,1,FALSE,"2023-10-21T16:30:00Z",2,2,9,12,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.8","0.0","0.1",0,"0.00","0.01","0.01","0.02",71,-3441,165616,2375,5816
6,91,17,3,TRUE,"2023-10-28T14:00:00Z",5,0,10,90,0,0,1,0,0,0,0,0,0,0,0,7,"4.2","16.3","9.0","3.0",1,"0.28","0.04","0.32","0.03",71,-5493,160775,1292,6785
6,107,15,1,FALSE,"2023-11-04T17:30:00Z",1,0,11,90,0,0,0,1,0,0,0,1,0,0,0,5,"5.2","3.3","23.0","3.2",1,"0.08","0.06","0.14","1.09",71,-4952,156522,869,5821
6,111,6,1,TRUE,"2023-11-11T15:00:00Z",3,1,12,58,0,0,0,1,0,0,0,0,0,0,0,0,"0.0","12.5","23.0","3.4",1,"0.36","0.05","0.41","0.26",71,1092,158817,4858,3766
6,121,4,6,FALSE,"2023-11-25T17:30:00Z",0,1,13,11,1,0,0,0,0,0,0,0,0,0,0,22,"36.8","1.2","35.0","7.3",0,"0.32","0.00","0.32","0.00",71,-2707,156951,2573,5280
6,131,20,1,TRUE,"2023-12-02T15:00:00Z",2,1,14,12,0,0,0,1,0,0,0,0,0,0,0,3,"1.4","0.5","0.0","0.2",0,"0.00","0.00","0.00","0.13",71,9277,167388,11516,2239
6,146,12,7,FALSE,"2023-12-05T20:15:00Z",3,4,15,90,1,0,0,3,0,0,0,0,0,0,0,25,"41.0","42.0","37.0","12.0",1,"0.92","0.07","0.99","0.50",71,-1402,166167,3805,5207
6,151,2,2,FALSE,"2023-12-09T17:30:00Z",1,0,16,90,0,0,0,1,0,0,0,0,0,0,0,6,"8.6","22.3","21.0","5.2",1,"0.02","0.27","0.29","0.51",71,5391,172580,8706,3315
6,161,5,8,TRUE,"2023-12-17T14:00:00Z",2,0,17,88,1,0,1,0,0,0,0,0,0,0,0,24,"30.6","6.6","30.0","6.7",1,"0.63","0.04","0.67","0.67",71,1854,175525,6633,4779
6,174,11,1,FALSE,"2023-12-23T17:30:00Z",1,1,18,90,0,0,0,1,0,0,0,1,0,0,0,2,"2.2","5.3","8.0","1.6",1,"0.02","0.02","0.04","0.95",71,6037,182893,9035,2998
6,181,19,0,TRUE,"2023-12-28T20:15:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",71,-10922,171523,1899,12821
6,193,10,2,FALSE,"2023-12-31T14:00:00Z",2,1,20,76,0,0,0,2,0,0,0,0,0,0,0,6,"2.4","14.3","0.0","1.7",1,"0.00","0.01","0.01","1.17",71,-2033,170193,3842,5875
8,2,16,0,TRUE,"2023-08-12T12:00:00Z",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",80,0,208581,0,0
8,12,8,0,FALSE,"2023-08-21T19:00:00Z",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",79,-83981,128916,3233,87214
8,21,10,1,TRUE,"2023-08-26T14:00:00Z",2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"3.0","0.3","35.0","3.8",0,"0.14","0.01","0.15","0.12",79,-20602,114556,8903,29505
8,31,14,6,TRUE,"2023-09-03T15:30:00Z",3,1,4,14,1,0,0,0,0,0,0,1,0,0,2,25,"35.0","11.3","23.0","6.9",0,"0.67","0.04","0.71","0.06",79,16469,147993,29980,13511
